DATE,ITEM,NAME,SPEC,AC_CODE,WC_CODE,LOC,VD_CODE,VD_NAME,UP,CUR,ORDER_BAL,UNIT,BEGIN_QTY,RECEIVE_QTY,ISSUE_QTY,STOCK_QTY,LAST_ISSUED_DATE,LAST_STOCK_IN_DATE,STOCK_AGE,GROUP_AGE
2025-05-01,SKU-0544,INNER RING,INN-00544,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2026-06-29,2,0-3 months
2025-05-01,SKU-0545,INNER RING,INN-00545,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2026-06-29,2,0-3 months
2025-05-01,SKU-0546,INNER RING,INN-00546,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2026-08-05,0,0-3 months
2025-05-01,SKU-0547,INNER RING,INN-00547,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2026-08-31,0,0-3 months
2025-05-01,SKU-0548,INNER RING,INN-00548,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2026-08-31,0,0-3 months
2025-05-01,SKU-0549,INNER RING,INN-00549,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2026-08-31,0,0-3 months
2025-05-01,SKU-0550,INNER RING,INN-00550,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2026-07-31,1,0-3 months
2025-05-01,SKU-0551,INNER RING,INN-00551,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2026-07-31,1,0-3 months
2025-05-01,SKU-0552,INNER RING,INN-00552,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2026-07-31,1,0-3 months
2025-05-01,SKU-0553,INNER RING,INN-00553,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2026-08-31,0,0-3 months
2025-05-01,SKU-0554,O-RING,O-R-00554,4520GA,GS99,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2025-09-22,2025-09-10,11,6-12 months
2025-05-01,SKU-0555,O-RING,O-R-00555,4520GA,GS99,4,ELA865,ElastoSeal Tech Solutions,0.0,BT,0,PCS,0,0,0,0,2025-11-24,2025-10-24,10,6-12 months
2025-05-01,SKU-0556,O-RING,O-R-00556,4520GA,GS99,4,MIN471,Minebea HQ,43.29069,BT,3000,PCS,440,0,0,440,2025-11-24,2022-09-24,47,24+ months
2025-05-01,SKU-0557,O-RING,O-R-00557,4520GA,GS99,4,MIN471,Minebea HQ,42.28169643,BT,0,PCS,1478,0,0,1478,2026-08-05,2023-09-12,36,24+ months
2025-05-01,SKU-0558,O-RING,O-R-00558,4520GA,GS99,4,MIN471,Minebea HQ,45.33463983,BT,0,PCS,208,0,0,208,2025-09-03,2022-11-07,46,24+ months
2025-05-01,SKU-0559,O-RING,O-R-00559,4520GA,GS99,4,ELA865,ElastoSeal Tech Solutions,0.0,BT,0,PCS,0,0,0,0,2025-07-22,2025-11-26,9,6-12 months
2025-05-01,SKU-0560,O-RING,O-R-00560,4520GA,GS99,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2025-10-03,2025-09-26,11,6-12 months
2025-05-01,SKU-0561,O-RING,O-R-00561,4520GA,GS99,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-15,2026-08-11,0,0-3 months
2025-05-01,SKU-0562,OUTER RING,OUT-00562,4520OA,TN19,4,MIN471,Minebea HQ,1.065,BT,0,PCS,0,542593,542593,0,2024-09-25,2025-05-31,15,12-24 months
2025-05-01,SKU-0563,OUTER RING,OUT-00563,4520OA,CF19,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2026-05-30,3,0-3 months
2025-05-01,SKU-0564,OUTER RING,OUT-00564,4520OA,TN19,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2025-11-11,9,6-12 months
2025-05-01,SKU-0565,OUTER RING,OUT-00565,4520OA,CF19,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2025-11-27,9,6-12 months
2025-06-01,SKU-0001,STEEL BAR,STE-001,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,14651,KGS,0,0,0,0,2026-06-08,2026-08-28,0,0-3 months
2025-06-01,SKU-0002,STEEL BAR,STE-004,4520AA,TN29,3,NIP262,Nippon Precision Bar,91.49391154,BT,0,KGS,1931,11556,12659,828,2025-07-03,2025-07-18,13,12-24 months
2025-06-01,SKU-0003,STEEL BAR,STE-003,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,15078,KGS,0,0,0,0,2026-08-05,2026-08-31,0,0-3 months
2025-06-01,SKU-0004,STEEL BAR,STE-004,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,0,KGS,0,0,0,0,2026-06-06,2026-05-22,3,0-3 months
2025-06-01,SKU-0005,STEEL BAR,STE-005,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,0,KGS,0,0,0,0,2025-05-11,2025-04-25,16,12-24 months
2025-06-01,SKU-0006,STEEL BAR,STE-008,4520AA,TN29,3,NIP262,Nippon Precision Bar,91.44399956,BT,0,KGS,2292,7832,9170,953,2025-07-03,2025-07-23,13,12-24 months
2025-06-01,SKU-0007,STEEL BAR,STE-007,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,30977,KGS,0,0,0,0,2026-08-04,2026-08-17,0,0-3 months
2025-06-01,SKU-0008,STEEL BAR,STE-008,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,0,KGS,0,0,0,0,2026-06-25,2026-06-17,2,0-3 months
2025-06-01,SKU-0009,STEEL BAR,STE-009,4520AA,TN29,3,NIP262,Nippon Precision Bar,93.22783837,BT,0,KGS,670,0,0,670,2024-09-05,2025-09-10,11,6-12 months
2025-06-01,SKU-0010,STEEL BAR,STE-008,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,0,KGS,0,0,0,0,2026-07-13,2026-07-13,1,0-3 months
2025-06-01,SKU-0011,STEEL BAR,STE-0011,4520AA,TN29,3,NIP262,Nippon Precision Bar,91.52684471,BT,0,KGS,4632,22000,24236,2396,2025-07-03,2025-07-04,14,12-24 months
2025-06-01,SKU-0012,STEEL BAR,STE-0010,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,21669,KGS,0,0,0,0,2026-08-05,2026-08-31,0,0-3 months
2025-06-01,SKU-0013,STEEL BAR,STE-0010,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,0,KGS,0,0,0,0,2026-04-03,2026-04-29,4,3-6 months
2025-06-01,SKU-0014,STEEL BAR,STE-0016,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,0,KGS,0,0,0,0,2025-03-31,2026-07-03,2,0-3 months
2025-06-01,SKU-0015,STEEL BAR,STE-0015,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,46743,KGS,0,0,0,0,2026-08-05,2026-08-31,0,0-3 months
2025-06-01,SKU-0016,STEEL BAR,STE-0016,4520AA,TN29,3,NIP262,Nippon Precision Bar,91.52474899,BT,38000,KGS,3310,16967,18487,1790,2026-06-06,2026-07-15,1,0-3 months
2025-06-01,SKU-0017,STEEL BAR,STE-0020,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,0,KGS,0,0,0,0,2026-03-29,2026-03-09,5,3-6 months
2025-06-01,SKU-0018,STEEL BAR,STE-0016,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,0,KGS,0,0,0,0,2025-05-05,2025-05-02,16,12-24 months
2025-06-01,SKU-0019,STEEL BAR,STE-0019,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,53100,KGS,0,0,0,0,2026-08-04,2026-08-31,0,0-3 months
2025-06-01,SKU-0020,STEEL BAR,STE-0020,4520AA,TN29,3,NIP262,Nippon Precision Bar,91.59045717,BT,0,KGS,9912,65993,72384,3521,2026-06-06,2026-05-11,3,0-3 months
2025-06-01,SKU-0021,STEEL BAR,STE-0023,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,0,KGS,0,0,0,0,2025-04-03,2025-04-03,17,12-24 months
2025-06-01,SKU-0022,STEEL BAR,STE-0020,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,61319,KGS,0,0,0,0,2026-08-05,2026-08-31,0,0-3 months
2025-06-01,SKU-0023,STEEL BAR,STE-0023,4520AA,TN29,3,NIP262,Nippon Precision Bar,91.5501129,BT,0,KGS,6056,35726,40143,1639,2026-06-06,2026-05-12,3,0-3 months
2025-06-01,SKU-0024,STEEL BAR,STE-0026,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,0,KGS,0,0,0,0,2025-05-05,2025-05-23,15,12-24 months
2025-06-01,SKU-0025,STEEL BAR,STE-0025,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,15100,KGS,0,0,0,0,2026-08-29,2026-08-30,0,0-3 months
2025-06-01,SKU-0026,STEEL BAR,STE-0026,4520AA,TN29,3,NIP262,Nippon Precision Bar,91.62449439,BT,0,KGS,3386,14147,15867,1666,2026-06-06,2026-05-15,3,0-3 months
2025-06-01,SKU-0027,STEEL BAR,STE-0027,4520AA,TN29,3,NIP262,Nippon Precision Bar,92.34,BT,0,KGS,1800,0,0,1800,2025-07-21,2025-07-16,13,12-24 months
2025-06-01,SKU-0028,STEEL BAR,STE-0026,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,0,KGS,0,0,0,0,2026-08-05,2026-08-31,0,0-3 months
2025-06-01,SKU-0029,STEEL BAR,STE-0026,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,0,KGS,0,0,0,0,2026-08-23,2026-06-26,2,0-3 months
2025-06-01,SKU-0030,STEEL BAR,STE-0032,4520AA,TN29,3,NIP262,Nippon Precision Bar,91.44853916,BT,0,KGS,584,0,584,0,2025-06-06,2025-06-27,14,12-24 months
2025-06-01,SKU-0031,STEEL BAR,STE-0031,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,10861,KGS,0,0,0,0,2026-08-05,2026-08-28,0,0-3 months
2025-06-01,SKU-0032,STEEL BAR,STE-0032,4520AA,TN29,3,NIP262,Nippon Precision Bar,91.57018021,BT,0,KGS,1742,16812,16318,2236,2026-06-06,2026-06-05,2,0-3 months
2025-06-01,SKU-0033,STEEL BAR,STE-0033,4520AA,TN19,3,NIP262,Nippon Precision Bar,0.0,BT,0,KGS,0,0,0,0,2026-08-05,2025-01-21,19,12-24 months
2025-06-01,SKU-0034,STEEL BAR,STE-0036,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,0,KGS,0,0,0,0,2025-05-05,2025-05-05,16,12-24 months
2025-06-01,SKU-0035,STEEL BAR,STE-0035,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,36918,KGS,0,0,0,0,2026-08-05,2026-08-31,0,0-3 months
2025-06-01,SKU-0036,STEEL BAR,STE-0036,4520AA,TN29,3,NIP262,Nippon Precision Bar,91.61333361,BT,0,KGS,3716,17794,20815,696,2026-05-20,2026-04-29,4,3-6 months
2025-06-01,SKU-0037,STEEL BAR,STE-0039,4520AA,TN29,3,NIP262,Nippon Precision Bar,90.80956217,BT,0,KGS,485,2598,2977,106,2025-04-03,2025-07-21,13,12-24 months
2025-06-01,SKU-0038,STEEL BAR,STE-0036,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,10724,KGS,0,0,0,0,2026-08-05,2026-08-28,0,0-3 months
2025-06-01,SKU-0039,STEEL BAR,STE-0039,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,0,KGS,0,0,0,0,2026-05-20,2026-05-06,3,0-3 months
2025-06-01,SKU-0040,STEEL BAR,STE-0040,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,0,KGS,0,0,0,0,2026-08-05,2025-07-09,14,12-24 months
2025-06-01,SKU-0041,STEEL BAR,STE-0041,4520AA,TN19,3,NIP262,Nippon Precision Bar,88.92,BT,0,KGS,111,0,0,111,2026-03-28,2025-04-25,16,12-24 months
2025-06-01,SKU-0042,STEEL BAR,STE-0042,4520AA,TN29,3,NIP262,Nippon Precision Bar,283.877,BT,0,KGS,132,0,0,132,2025-09-26,2024-04-09,29,24+ months
2025-06-01,SKU-0043,STEEL COIL,STE-0043,4520AH,CF19,3,NIP262,Nippon Precision Bar,0.0,BT,100000,KGS,0,0,0,0,2021-04-20,2026-04-06,4,3-6 months
2025-06-01,SKU-0044,STEEL COIL,STE-0044,4520AH,CF19,3,NIP262,Nippon Precision Bar,95.55621921,BT,198837,KGS,15119,108352,119632,3839,2026-08-05,2026-08-31,0,0-3 months
2025-06-01,SKU-0045,STEEL COIL,STE-0045,4520AH,CF19,3,NIP262,Nippon Precision Bar,0.0,BT,137755,KGS,0,0,0,0,2021-04-09,2026-04-08,4,3-6 months
2025-06-01,SKU-0046,STEEL COIL,STE-0046,4520AH,CF19,3,NIP262,Nippon Precision Bar,95.57477003,BT,144159,KGS,15254,112622,126661,1214,2026-08-05,2026-08-31,0,0-3 months
2025-06-01,SKU-0047,STEEL COIL,STE-0047,4520AH,CF19,3,NIP262,Nippon Precision Bar,0.0,BT,615400,KGS,0,0,0,0,2026-03-29,2026-05-14,3,0-3 months
2025-06-01,SKU-0048,STEEL COIL,STE-0048,4520AH,CF19,3,NIP262,Nippon Precision Bar,95.59941786,BT,712134,KGS,72685,448531,514785,6431,2026-08-05,2026-08-31,0,0-3 months
2025-06-01,SKU-0049,STEEL PIPE,STE-0049,4520AF,TN19,3,SUM330,Sumitomo Metal Solutions,240.6082055,BT,1600,KGS,935,1753,2171,517,2026-08-05,2026-08-27,0,0-3 months
2025-06-01,SKU-0050,STEEL PIPE,STE-0050,4520AF,TN19,3,SUM330,Sumitomo Metal Solutions,227.7463609,BT,0,KGS,446,0,0,446,2026-06-06,2025-01-03,20,12-24 months
2025-06-01,SKU-0051,STEEL PIPE,STE-0051,4520AF,TN19,3,SUM330,Sumitomo Metal Solutions,229.7953846,BT,14014,KGS,172,0,0,172,2026-08-05,2026-08-20,0,0-3 months
2025-06-01,SKU-0052,STEEL PIPE,STE-0052,4520AF,TN19,3,SUM330,Sumitomo Metal Solutions,218.1456149,BT,11130,KGS,2853,15733,17193,1393,2026-08-05,2026-08-27,0,0-3 months
2025-06-01,SKU-0053,STEEL PIPE,STE-0053,4520AF,TN19,3,SUM330,Sumitomo Metal Solutions,217.4667935,BT,4100,KGS,649,1307,1778,178,2026-08-05,2026-08-27,0,0-3 months
2025-06-01,SKU-0054,STEEL PIPE,STE-0054,4520AF,TN19,3,SUM330,Sumitomo Metal Solutions,214.4363795,BT,5466,KGS,339,9970,9003,1306,2026-08-05,2026-08-20,0,0-3 months
2025-06-01,SKU-0055,STEEL PIPE,STE-0055,4520AF,TN19,3,SUM330,Sumitomo Metal Solutions,213.4441505,BT,49640,KGS,1316,0,0,1316,2026-06-06,2026-08-27,0,0-3 months
2025-06-01,SKU-0056,STEEL PIPE,STE-0056,4520AF,TN19,3,SUM330,Sumitomo Metal Solutions,234.0454713,BT,1100,KGS,2868,4040,5096,1812,2026-08-05,2026-08-27,0,0-3 months
2025-06-01,SKU-0057,STEEL PIPE,STE-0057,4520AF,TN19,3,SUM330,Sumitomo Metal Solutions,218.7840082,BT,0,KGS,0,643,0,643,2026-04-03,2026-05-05,4,3-6 months
2025-06-01,SKU-0058,STEEL PIPE,STE-0058,4520AF,TN19,3,SUM330,Sumitomo Metal Solutions,0.0,BT,0,KGS,0,0,0,0,2026-04-29,2026-04-28,4,3-6 months
2025-06-01,SKU-0059,STEEL PIPE,STE-0059,4520AF,TN19,3,SUM330,Sumitomo Metal Solutions,0.0,BT,3900,KGS,0,0,0,0,2026-07-06,2026-06-23,2,0-3 months
2025-06-01,SKU-0060,STEEL PIPE,STE-0060,4520AF,TN19,3,SUM330,Sumitomo Metal Solutions,196.4214085,BT,0,KGS,62,0,0,62,2023-01-24,2025-03-26,17,12-24 months
2025-06-01,SKU-0061,STEEL PIPE,STE-0061,4520AF,TN19,3,SUM330,Sumitomo Metal Solutions,196.4213837,BT,0,KGS,518,0,0,518,2026-06-06,2025-03-26,17,12-24 months
2025-06-01,SKU-0062,STEEL PIPE,STE-0062,4520AF,TN19,3,SUM330,Sumitomo Metal Solutions,219.7721961,BT,0,KGS,543,0,0,543,2025-09-25,2025-01-03,20,12-24 months
2025-06-01,SKU-0063,STEEL PIPE,STE-0063,4520AF,TN19,3,SUM330,Sumitomo Metal Solutions,207.4450532,BT,0,KGS,827,0,0,827,2024-10-09,2025-03-26,17,12-24 months
2025-06-01,SKU-0064,STEEL PIPE,STE-0062,4520AF,TN19,3,SUM330,Sumitomo Metal Solutions,0.0,BT,74,KGS,0,0,0,0,2026-07-02,2026-08-25,0,0-3 months
2025-06-01,SKU-0065,STEEL PIPE,STE-0065,4520AF,TN19,3,MIN471,Minebea HQ,0.0,BT,2320,KGS,0,0,0,0,2026-08-05,2026-08-05,0,0-3 months
2025-06-01,SKU-0066,CERAMIC BALL,CER-0066,4520BL,AS99,B2,MIN471,Minebea HQ,4665.010393,BT,0,KPS,198,309,168,340,2026-08-24,2026-08-18,0,0-3 months
2025-06-01,SKU-0067,CERAMIC BALL,CER-0067,4520BL,AS99,B2,MIN471,Minebea HQ,4652.193243,BT,0,KPS,316,528,227,617,2026-08-24,2026-07-22,1,0-3 months
2025-06-01,SKU-0068,CERAMIC BALL,CER-0068,4520BL,AS99,B2,MIN471,Minebea HQ,4649.340459,BT,687,KPS,112,263,122,252,2026-08-24,2026-07-22,1,0-3 months
2025-06-01,SKU-0069,CERAMIC BALL,CER-0069,4520BL,AS99,B2,MIN471,Minebea HQ,2794.074842,BT,60,KPS,56,0,53,3,2026-08-05,2026-07-22,1,0-3 months
2025-06-01,SKU-0070,CERAMIC BALL,CER-0070,4520BL,AS99,B2,MIN471,Minebea HQ,2854.792544,BT,120,KPS,70,35,44,61,2026-08-05,2026-07-22,1,0-3 months
2025-06-01,SKU-0071,CERAMIC BALL,CER-0071,4520BL,AS99,B2,MIN471,Minebea HQ,2822.731862,BT,60,KPS,55,0,2,52,2026-08-05,2026-05-27,3,0-3 months
2025-06-01,SKU-0072,CERAMIC BALL,CER-0072,4520BL,AS99,B2,MIN471,Minebea HQ,0.0,BT,0,KPS,0,0,0,0,2025-01-16,2025-01-15,19,12-24 months
2025-06-01,SKU-0073,CERAMIC BALL,CER-0073,4520BL,AS99,B2,MIN471,Minebea HQ,0.0,BT,96,KPS,0,0,0,0,2026-08-05,2026-07-22,1,0-3 months
2025-06-01,SKU-0074,CERAMIC BALL,CER-0074,4520BL,AS99,4C,MIN471,Minebea HQ,0.0,BT,72,KPS,0,0,0,0,2026-08-05,2026-07-31,1,0-3 months
2025-06-01,SKU-0075,CERAMIC BALL,CER-0075,4520BL,AS99,B2,MIN471,Minebea HQ,6873.770755,BT,0,KPS,14,0,0,14,2026-08-05,2020-11-23,70,24+ months
2025-06-01,SKU-0076,CERAMIC BALL,CER-0076,4520BL,AS99,B2,MIN471,Minebea HQ,6881.020113,BT,0,KPS,31,0,0,31,2026-05-30,2026-05-22,3,0-3 months
2025-06-01,SKU-0077,CERAMIC BALL,CER-0077,4520BL,AS99,B2,MIN471,Minebea HQ,6865.55,BT,0,KPS,9,0,0,9,2026-08-05,2020-11-23,70,24+ months
2025-06-01,SKU-0078,CERAMIC BALL,CER-0078,4520BL,AS99,B2,MIN471,Minebea HQ,12246.0744,BT,0,KPS,11,0,3,8,2026-08-05,2026-07-06,1,0-3 months
2025-06-01,SKU-0079,CERAMIC BALL,CER-0079,4520BL,AS99,B2,MIN471,Minebea HQ,12465.38224,BT,0,KPS,42,0,10,32,2026-08-05,2026-07-22,1,0-3 months
2025-06-01,SKU-0080,CERAMIC BALL,CER-0080,4520BL,AS99,B2,MIN471,Minebea HQ,12398.20055,BT,0,KPS,20,0,13,6,2026-08-05,2026-07-22,1,0-3 months
2025-06-01,SKU-0081,CERAMIC BALL,CER-0081,4520BL,AS99,B2,MIN471,Minebea HQ,3871.153846,BT,0,KPS,33,0,0,33,2026-08-05,2025-09-18,11,6-12 months
2025-06-01,SKU-0082,CERAMIC BALL,CER-0082,4520BL,AS99,B2,MIN471,Minebea HQ,4081.6585,BT,0,KPS,26,0,0,26,2026-08-05,2026-07-06,1,0-3 months
2025-06-01,SKU-0083,CERAMIC BALL,CER-0083,4520BL,AS99,B2,MIN471,Minebea HQ,4007.902073,BT,30,KPS,53,0,0,53,2026-07-06,2026-07-06,1,0-3 months
2025-06-01,SKU-0084,CERAMIC BALL,CER-0084,4520BL,AS99,4C,MIN471,Minebea HQ,0.0,BT,320,KPS,0,0,0,0,2026-08-24,2026-08-18,0,0-3 months
2025-06-01,SKU-0085,CERAMIC BALL,CER-0085,4520BL,AS99,B2,MIN471,Minebea HQ,4556.362102,BT,0,KPS,10,0,0,10,2026-06-28,2026-06-25,2,0-3 months
2025-06-01,SKU-0086,CERAMIC BALL,CER-0086,4520BL,AS99,B2,MIN471,Minebea HQ,4753.392458,BT,47,KPS,70,53,119,4,2026-08-24,2026-08-31,0,0-3 months
2025-06-01,SKU-0087,CERAMIC BALL,CER-0087,4520BL,AS99,4C,MIN471,Minebea HQ,5195.561302,BT,20,KPS,91,70,88,73,2026-08-24,2026-07-08,1,0-3 months
2025-06-01,SKU-0088,CERAMIC BALL,CER-0088,4520BL,AS99,4C,MIN471,Minebea HQ,4840.928777,BT,220,KPS,11,99,19,90,2026-06-10,2026-05-27,3,0-3 months
2025-06-01,SKU-0089,BALL,BAL-0089,4520BB,AS99,K1,MIC326,MicroSphere Precision Balls,129.45,BT,1800,KPS,341,1967,1327,980,2026-08-29,2026-08-17,0,0-3 months
2025-06-01,SKU-0090,BALL,BAL-0090,4520BB,AS99,K1,MIC326,MicroSphere Precision Balls,129.45,BT,6800,KPS,513,9134,6881,2767,2026-08-30,2026-08-31,0,0-3 months
2025-06-01,SKU-0091,BALL,BAL-0091,4520BB,AS99,K1,MIC326,MicroSphere Precision Balls,129.45,BT,11950,KPS,2246,8268,8100,2415,2026-08-24,2026-08-20,0,0-3 months
2025-06-01,SKU-0092,BALL,BAL-0092,4520BB,AS99,K1,MIC326,MicroSphere Precision Balls,129.45,BT,4609,KPS,1543,3694,4177,1060,2026-08-24,2026-08-25,0,0-3 months
2025-06-01,SKU-0093,BALL,BAL-0093,4520BB,AS99,K1,MIC326,MicroSphere Precision Balls,129.45,BT,700,KPS,451,787,768,469,2026-08-23,2026-08-01,1,0-3 months
2025-06-01,SKU-0094,BALL,BAL-0094,4520BB,AS99,K2,MIC326,MicroSphere Precision Balls,87.75,BT,300,KPS,275,0,275,0,2026-08-05,2026-08-06,0,0-3 months
2025-06-01,SKU-0095,BALL,BAL-0095,4520BB,AS99,K2,MIC326,MicroSphere Precision Balls,87.75,BT,600,KPS,53,1348,882,519,2026-08-12,2026-08-04,0,0-3 months
2025-06-01,SKU-0096,BALL,BAL-0096,4520BB,AS99,K2,MIC326,MicroSphere Precision Balls,87.75,BT,1100,KPS,0,2226,1382,844,2026-08-22,2026-08-27,0,0-3 months
2025-06-01,SKU-0097,BALL,BAL-0097,4520BB,AS99,K2,MIC326,MicroSphere Precision Balls,0.0,BT,0,KPS,0,0,0,0,2026-08-05,2026-04-09,4,3-6 months
2025-06-01,SKU-0098,BALL,BAL-0098,4520BB,AS99,K2,MIC326,MicroSphere Precision Balls,87.75,BT,1702,KPS,831,2817,2921,727,2026-08-22,2026-08-10,0,0-3 months
2025-06-01,SKU-0099,BALL,BAL-0099,4520BB,AS99,L2,MIC326,MicroSphere Precision Balls,87.75,BT,3105,KPS,1345,2112,3457,0,2026-08-15,2026-08-20,0,0-3 months
2025-06-01,SKU-0100,BALL,BAL-00100,4520BB,AS99,L2,MIC326,MicroSphere Precision Balls,0.0,BT,0,KPS,0,0,0,0,2026-08-05,2026-04-09,4,3-6 months
2025-06-01,SKU-0101,BALL,BAL-00101,4520BB,AS99,L2,MIC326,MicroSphere Precision Balls,87.75,BT,4703,KPS,678,4690,4324,1044,2026-08-30,2026-08-27,0,0-3 months
2025-06-01,SKU-0102,BALL,BAL-00102,4520BB,AS99,L1,MIC326,MicroSphere Precision Balls,87.75,BT,3000,KPS,18,2727,1575,1170,2026-08-24,2026-08-28,0,0-3 months
2025-06-01,SKU-0103,BALL,BAL-00103,4520BB,AS99,L1,MIC326,MicroSphere Precision Balls,0.0,BT,0,KPS,0,0,0,0,2026-08-05,2026-04-09,4,3-6 months
2025-06-01,SKU-0104,BALL,BAL-00104,4520BB,AS99,L1,MIC326,MicroSphere Precision Balls,87.75,BT,4400,KPS,1623,2550,3788,385,2026-08-30,2026-08-20,0,0-3 months
2025-06-01,SKU-0105,BALL,BAL-00105,4520BB,AS99,L1,MIC326,MicroSphere Precision Balls,87.75,BT,5936,KPS,287,890,983,194,2026-08-30,2026-08-24,0,0-3 months
2025-06-01,SKU-0106,BALL,BAL-00106,4520BB,AS99,L1,MIC326,MicroSphere Precision Balls,87.75,BT,900,KPS,273,350,573,50,2026-08-16,2026-08-04,0,0-3 months
2025-06-01,SKU-0107,BALL,BAL-00120,4520BB,AS99,E2,MIC326,MicroSphere Precision Balls,92.1,BT,700,KPS,299,2111,1983,428,2026-08-28,2026-08-17,0,0-3 months
2025-06-01,SKU-0108,BALL,BAL-00120,4520BB,AS99,E2,MIC326,MicroSphere Precision Balls,92.1,BT,401,KPS,595,84,679,0,2026-08-30,2026-08-25,0,0-3 months
2025-06-01,SKU-0109,BALL,BAL-00120,4520BB,AS99,F1,MIC326,MicroSphere Precision Balls,92.1,BT,600,KPS,671,1175,879,966,2026-08-24,2026-08-28,0,0-3 months
2025-06-01,SKU-0110,BALL,BAL-00120,4520BB,AS99,F1,MIC326,MicroSphere Precision Balls,92.1,BT,1200,KPS,42,704,432,314,2026-08-10,2026-06-25,2,0-3 months
2025-06-01,SKU-0111,BALL,BAL-00111,4520BB,AS99,E2,MIC326,MicroSphere Precision Balls,92.1,BT,402,KPS,84,2017,1678,423,2026-08-30,2026-08-31,0,0-3 months
2025-06-01,SKU-0112,BALL,BAL-00112,4520BB,AS99,E2,MIC326,MicroSphere Precision Balls,92.1,BT,600,KPS,426,968,1394,0,2026-07-06,2026-06-04,3,0-3 months
2025-06-01,SKU-0113,BALL,BAL-00113,4520BB,AS99,F2,MIC326,MicroSphere Precision Balls,92.1,BT,3500,KPS,1078,5104,5486,696,2026-08-24,2026-08-28,0,0-3 months
2025-06-01,SKU-0114,BALL,BAL-00114,4520BB,AS99,F2,MIC326,MicroSphere Precision Balls,92.1,BT,2300,KPS,478,3606,3565,519,2026-08-25,2026-08-05,0,0-3 months
2025-06-01,SKU-0115,BALL,BAL-00115,4520BB,AS99,F2,MIC326,MicroSphere Precision Balls,92.1,BT,7400,KPS,283,8720,8092,912,2026-08-24,2026-08-27,0,0-3 months
2025-06-01,SKU-0116,BALL,BAL-00116,4520BB,AS99,F2,MIC326,MicroSphere Precision Balls,92.1,BT,4900,KPS,1164,5275,5723,716,2026-08-27,2026-08-24,0,0-3 months
